"rule_id","project_id","rule_order","rule_name","rule_logic","real_time_execute"
"1145","36","46","AST value/units out of range (3.5 - 1000) IU/L","[ast_lborres] != '' AND [ast_lbstresn] != '' AND (([ast_lbstresn] < 3.5 OR [ast_lbstresn] > 1000) OR (([ast_lbstresn] < 7 OR [ast_lbstresn] > 500) AND [ast_lborres] != [ast_lbstresn])) AND [chem_nximport] != 'Y'","0"
"1682","38","46","AST value out of range (7 - 500) IU/L","[ast_lborres] != '' AND [ast_lbstresn] != '' AND (([ast_lbstresn] < 7 OR [ast_lbstresn] > 500) AND !([ast_lbstresn] < 3.5 OR [ast_lbstresn] > 1000)) AND [ast_lborres] = [ast_lbstresn]","0"
"688","28","46","EOT: TX stop date cannot be prior to TX start date","[dis_suppfa_txendt] != '' AND [dm_rfstdtc] != '' AND [dis_suppfa_txendt] < [dm_rfstdtc]","0"
"191","21","46","EOT: TX stop date cannot be prior to TX start date","[dis_suppfa_txendt] != '' AND [dm_rfstdtc] != '' AND [dis_suppfa_txendt] < [dm_rfstdtc]","0"
"1021","26","46","WBC Imported value/units out of range (0.5 - 36) 10^3/uL","[wbc_im_lborres] != '' AND [wbc_im_lborresu] != '' AND [wbc_im_lbstresn] != '' AND [wbc_im_nxtrust] != 'N' AND (([wbc_im_lbstresn] < 0.5 OR [wbc_im_lbstresn] > 36) OR (([wbc_im_lbstresn] < 1 OR [wbc_im_lbstresn] > 18) AND [wbc_im_lborres] != [wbc_im_lbstresn]))","0"
"812","31","47","Clinical: GLUC out of range (54 - 500) mg/dL","[gluc_lborres] != '' AND [gluc_lbstresn] != '' AND (([gluc_lbstresn] < 54 OR [gluc_lbstresn] > 500) AND !([gluc_lbstresn] < 27 OR [gluc_lbstresn] > 1000)) AND [gluc_lborres] = [gluc_lbstresn]","0"
"1649","38","47","WBC value/units out of range (0.5 - 36) 10^3/uL","[wbc_lborres] != '' AND [wbc_lbstresn] != '' AND (([wbc_lbstresn] < 0.5 OR [wbc_lbstresn] > 36) OR (([wbc_lbstresn] < 1 OR [wbc_lbstresn] > 18) AND [wbc_lborres] != [wbc_lbstresn]))","0"
"714","26","47","WBC value out of range (1 - 18) 10^3/uL","[wbc_lborres] != '' AND [wbc_lbstresn] != '' AND [wbc_lborres] = [wbc_lbstresn] AND (([wbc_lbstresn] < 1.0 OR [wbc_lbstresn] > 18) AND !([wbc_lbstresn] < 0.5 OR [wbc_lbstresn] > 36)) AND [wbc_lborres] = [wbc_lbstresn] AND [cbc_nximport] != 'Y'","0"
"733","21","47","AE Coding","([ae_aedecod] = '' AND [ae_oth_aeterm] != '')","0"
"1254","36","47","AST Imported value/units out of range (3.5 - 1000) IU/L","[ast_im_lborres] != '' AND [ast_im_lborresu] != '' AND [ast_im_lbstresn] != '' AND [ast_im_nxtrust] != 'N' AND (([ast_im_lbstresn] < 3.5 OR [ast_im_lbstresn] > 1000) OR (([ast_im_lbstresn] < 7 OR [ast_im_lbstresn] > 500) AND [ast_im_lborres] != [ast_im_lbstresn]))","0"
"813","31","48","Clinical: K out of range (3 - 5.5) mmol/L","[k_lborres] != '' AND [k_lbstresn] != '' AND (([k_lbstresn] < 3.0 OR [k_lbstresn] > 5.5) AND !([k_lbstresn] < 1.5 OR [k_lbstresn] > 11)) AND [k_lborres] = [k_lbstresn]","0"
"1171","36","48","AST value out of range (7 - 500) IU/L","[ast_lborres] != '' AND [ast_lbstresn] != '' AND (([ast_lbstresn] < 7 OR [ast_lbstresn] > 500) AND !([ast_lbstresn] < 3.5 OR [ast_lbstresn] > 1000)) AND [ast_lborres] = [ast_lbstresn] AND [chem_nximport] != 'Y'","0"
"731","26","48","DBIL value/units out of range (>7) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] > 7) OR (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND [dbil_lborres] != [dbil_lbstresn])) AND [chem_nximport] != 'Y'","0"
"1756","38","48","WBC Imported value/units out of range (0.5 - 36) 10^3/uL","[wbc_im_lborres] != '' AND [wbc_im_lborresu] != '' AND [wbc_im_lbstresn] != '' AND [wbc_im_nxtrust] != 'N' AND (([wbc_im_lbstresn] < 0.5 OR [wbc_im_lbstresn] > 36) OR (([wbc_im_lbstresn] < 1 OR [wbc_im_lbstresn] > 18) AND [wbc_im_lborres] != [wbc_im_lbstresn]))","0"
"734","21","48","TX stop AE coding","([tvr_aedecod] = '' AND [tvr_oth_suppcm_cmncmpae] != '') OR ([sof_aedecod] = '' AND [sof_oth_suppcm_cmncmpae] != '')","0"
"1026","26","49","DBIL Imported value/units out of range (>20) mg/dL","[dbil_im_lborres] != '' AND [dbil_im_lborresu] != '' AND [dbil_im_lbstresn] != '' AND [dbil_im_nxtrust] != 'N' AND (([dbil_im_lbstresn] > 20) OR (([dbil_im_lbstresn] < 0 OR [dbil_im_lbstresn] > 5) AND [dbil_im_lborres] != [dbil_im_lbstresn]))","0"
"814","31","49","Clinical: SODIUM out of range (125 - 155) mmol/L","[sodium_lborres] != '' AND [sodium_lbstresn] != '' AND (([sodium_lbstresn] < 125 OR [sodium_lbstresn] > 155) AND !([sodium_lbstresn] < 63 OR [sodium_lbstresn] > 310)) AND [sodium_lborres] = [sodium_lbstresn]","0"
"1138","36","49","WBC value/units out of range (0.5 - 36) 10^3/uL","[wbc_lborres] != '' AND [wbc_lbstresn] != '' AND (([wbc_lbstresn] < 0.5 OR [wbc_lbstresn] > 36) OR (([wbc_lbstresn] < 1 OR [wbc_lbstresn] > 18) AND [wbc_lborres] != [wbc_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1675","38","49","WBC value out of range (1 - 18) 10^3/uL","[wbc_lborres] != '' AND [wbc_lbstresn] != '' AND [wbc_lborres] = [wbc_lbstresn] AND (([wbc_lbstresn] < 1.0 OR [wbc_lbstresn] > 18) AND !([wbc_lbstresn] < 0.5 OR [wbc_lbstresn] > 36)) AND [wbc_lborres] = [wbc_lbstresn]","0"
"735","21","49","EOT AE coding","[eot_aedecod] = '' AND [dis_oth_suppds_ncmpae] != ''","0"
"819","31","50","Cirrhosis = 'N' and Hepatic decompensation = 'Y'","[mh_mhterm] = 'HEPATIC_DECOMPENSATION' AND [cirr_suppfa_cirrstat] = 'N'","0"
"1692","38","50","DBIL value/units out of range (>7) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] > 7) OR (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND [dbil_lborres] != [dbil_lbstresn]))","0"
"730","26","50","DBIL value out of range (0 - 3.5) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND !([dbil_lbstresn] > 7)) AND [dbil_lborres] = [dbil_lbstresn] AND [chem_nximport] != 'Y'","0"
"1245","36","50","WBC Imported value/units out of range (0.5 - 36) 10^3/uL","[wbc_im_lborres] != '' AND [wbc_im_lborresu] != '' AND [wbc_im_lbstresn] != '' AND [wbc_im_nxtrust] != 'N' AND (([wbc_im_lbstresn] < 0.5 OR [wbc_im_lbstresn] > 36) OR (([wbc_im_lbstresn] < 1 OR [wbc_im_lbstresn] > 18) AND [wbc_im_lborres] != [wbc_im_lbstresn]))","0"
"736","21","50","ConMed Coding","[cm_cmdecod] = '' AND [cm_cmtrt] != ''","0"
"820","31","51","Serum Fibrosis test has no score","([fib_lbtest] != '' AND [fib_lborres] = '') OR ([fibscn_lbstat] = 'null' AND [fibscn_lborres] = '')","0"
"354","26","51","NEUT% value/units out of range (12.5 - 100) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 12.5 OR [neut_lbstresn] > 100) OR (([neut_lbstresn] < 25 OR [neut_lbstresn] > 80) AND [neut_lborres] != [neut_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1164","36","51","WBC value out of range (1 - 18) 10^3/uL","[wbc_lborres] != '' AND [wbc_lbstresn] != '' AND [wbc_lborres] = [wbc_lbstresn] AND (([wbc_lbstresn] < 1.0 OR [wbc_lbstresn] > 18) AND !([wbc_lbstresn] < 0.5 OR [wbc_lbstresn] > 36)) AND [wbc_lborres] = [wbc_lbstresn] AND [cbc_nximport] != 'Y'","0"
"737","21","51","AE Coding verification","[ae_aeterm] = 'OTHER' AND [ae_aedecod] != [ae_oth_aeterm] AND [ae_aedecod] != ''","0"
"1761","38","51","DBIL Imported value/units out of range (>20) mg/dL","[dbil_im_lborres] != '' AND [dbil_im_lborresu] != '' AND [dbil_im_lbstresn] != '' AND [dbil_im_nxtrust] != 'N' AND (([dbil_im_lbstresn] > 20) OR (([dbil_im_lbstresn] < 0 OR [dbil_im_lbstresn] > 5) AND [dbil_im_lborres] != [dbil_im_lbstresn]))","0"
"1031","26","52","NEUT% Imported value/units out of range (12.5 - 100) %","[neut_im_lborres] != '' AND [neut_im_lborresu] != '' AND [neut_im_lbstresn] != '' AND [neut_im_nxtrust] != 'N' AND (([neut_im_lbstresn] < 12.5 OR [neut_im_lbstresn] > 100) OR (([neut_im_lbstresn] < 25 OR [neut_im_lbstresn] > 80) AND [neut_im_lborres] != [neut_im_lbstresn]))","0"
"834","31","52","Serum fibrosis value out of range","[fib_lbtest] != '' AND ([fib_lborres] != '' AND [fib_lbtest] = 'FBRTST' AND [fib_lborres] > 1) OR ([fib_lborres] != '' AND [fib_lbtest] = 'FBRSPCT' AND [fib_lborres] < 1)","0"
"1691","38","52","DBIL value out of range (0 - 3.5) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND !([dbil_lbstresn] > 7)) AND [dbil_lborres] = [dbil_lbstresn]","0"
"1181","36","52","DBIL value/units out of range (>7) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] > 7) OR (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND [dbil_lborres] != [dbil_lbstresn])) AND [chem_nximport] != 'Y'","0"
"738","21","52","ConMed Indication coding","([cm_cmindc] != '' AND [cm_suppcm_indcod] = '')","0"
"1650","38","53","NEUT% value/units out of range (12.5 - 100) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 12.5 OR [neut_lbstresn] > 100) OR (([neut_lbstresn] < 25 OR [neut_lbstresn] > 80) AND [neut_lborres] != [neut_lbstresn]))","0"
"884","31","53","Subject's age must be 18 or older at treatment start","[age_suppvs_age] != '' AND [age_suppvs_age] < 18","0"
"715","26","53","NEUT% value out of range (21 - 90) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 21 OR [neut_lbstresn] > 90) AND !([neut_lbstresn] < 10.5 OR [neut_lbstresn] > 100)) AND [neut_lborres] = [neut_lbstresn] AND [cbc_nximport] != 'Y'","0"
"1250","36","53","DBIL Imported value/units out of range (>20) mg/dL","[dbil_im_lborres] != '' AND [dbil_im_lborresu] != '' AND [dbil_im_lbstresn] != '' AND [dbil_im_nxtrust] != 'N' AND (([dbil_im_lbstresn] > 20) OR (([dbil_im_lbstresn] < 0 OR [dbil_im_lbstresn] > 5) AND [dbil_im_lborres] != [dbil_im_lbstresn]))","0"
"739","21","53","ConMed indication coding verification","[cm_cmindc] != '' AND [cm_suppcm_indcod] != '' AND [cm_cmindc] != [cm_suppcm_indcod]","0"
"355","26","54","ANC value/units out of range (0.175 - 16) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .175 OR [anc_lbstresn] > 16) OR (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8) AND [anc_lborres] != [anc_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"885","31","54","Subject's age must be less than 90 at treatment start (realistic value)","[age_suppvs_age] != '' AND [age_suppvs_age] > 90","0"
"1180","36","54","DBIL value out of range (0 - 3.5) mg/dL","[dbil_lborres] != '' AND [dbil_lbstresn] != '' AND (([dbil_lbstresn] < 0 OR [dbil_lbstresn] > 3.5) AND !([dbil_lbstresn] > 7)) AND [dbil_lborres] = [dbil_lbstresn] AND [chem_nximport] != 'Y'","0"
"1766","38","54","NEUT% Imported value/units out of range (12.5 - 100) %","[neut_im_lborres] != '' AND [neut_im_lborresu] != '' AND [neut_im_lbstresn] != '' AND [neut_im_nxtrust] != 'N' AND (([neut_im_lbstresn] < 12.5 OR [neut_im_lbstresn] > 100) OR (([neut_im_lbstresn] < 25 OR [neut_im_lbstresn] > 80) AND [neut_im_lborres] != [neut_im_lbstresn]))","0"
"1032","26","55","ANC Imported value/units out of range (0.175 - 16) 10^3/uL","[anc_im_lborres] != '' AND [anc_im_lborresu] != '' AND [anc_im_lbstresn] != '' AND [anc_im_nxtrust] != 'N' AND (([anc_im_lbstresn] < .175 OR [anc_im_lbstresn] > 16) OR (([anc_im_lbstresn] < .35 OR [anc_im_lbstresn] > 8) AND [anc_im_lborres] != [anc_im_lbstresn]))","0"
"1139","36","55","NEUT% value/units out of range (12.5 - 100) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 12.5 OR [neut_lbstresn] > 100) OR (([neut_lbstresn] < 25 OR [neut_lbstresn] > 80) AND [neut_lborres] != [neut_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1676","38","55","NEUT% value out of range (21 - 90) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 21 OR [neut_lbstresn] > 90) AND !([neut_lbstresn] < 10.5 OR [neut_lbstresn] > 100)) AND [neut_lborres] = [neut_lbstresn]","0"
"757","31","55","Consent date cannot be in the future","([consent_dssstdtc] != '' AND rounddown(datediff('today', [consent_dssstdtc], 'd', true)) > 0)","1"
"1651","38","56","ANC value/units out of range (0.175 - 16) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .175 OR [anc_lbstresn] > 16) OR (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8) AND [anc_lborres] != [anc_lbstresn]))","0"
"716","26","56","ANC value out of range (.35 - 8.0) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8.0) AND !([anc_lbstresn] < .175 OR [anc_lbstresn] > 16)) AND [anc_lborres] = [anc_lbstresn] AND [anc_lborres] < 1000 AND [cbc_nximport] != 'Y'","0"
"1255","36","56","NEUT% Imported value/units out of range (12.5 - 100) %","[neut_im_lborres] != '' AND [neut_im_lborresu] != '' AND [neut_im_lbstresn] != '' AND [neut_im_nxtrust] != 'N' AND (([neut_im_lbstresn] < 12.5 OR [neut_im_lbstresn] > 100) OR (([neut_im_lbstresn] < 25 OR [neut_im_lbstresn] > 80) AND [neut_im_lborres] != [neut_im_lbstresn]))","0"
"758","31","56","Consent date cannot be after TX start date.","[consent_dssstdtc] != '' AND [dm_rfstdtc] != '' AND (datediff([consent_dssstdtc], [dm_rfstdtc],'d') < 0)","1"
"1165","36","57","NEUT% value out of range (21 - 90) %","[neut_lborres] != '' AND [neut_lbstresn] != '' AND (([neut_lbstresn] < 21 OR [neut_lbstresn] > 90) AND !([neut_lbstresn] < 10.5 OR [neut_lbstresn] > 100)) AND [neut_lborres] = [neut_lbstresn] AND [cbc_nximport] != 'Y'","0"
"729","26","57","LYM% value/units out of range (5 - 100) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 5 OR [lymce_lbstresn] > 100) OR (([lymce_lbstresn] < 10 OR [lymce_lbstresn] > 60) AND [lymce_lborres] != [lymce_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1767","38","57","ANC Imported value/units out of range (0.175 - 16) 10^3/uL","[anc_im_lborres] != '' AND [anc_im_lborresu] != '' AND [anc_im_lbstresn] != '' AND [anc_im_nxtrust] != 'N' AND (([anc_im_lbstresn] < .175 OR [anc_im_lbstresn] > 16) OR (([anc_im_lbstresn] < .35 OR [anc_im_lbstresn] > 8) AND [anc_im_lborres] != [anc_im_lbstresn]))","0"
"760","31","57","CBC date cannot be in the future.","[cbc_lbdtc] != '' AND rounddown(datediff('today', [cbc_lbdtc], 'd', true)) > 0","1"
"1033","26","58","LYM% Imported value/units out of range (5 - 100) %","[lymce_im_lborres] != '' AND [lymce_im_lborresu] != '' AND [lymce_im_lbstresn] != '' AND [cbc_im_nximport] = 'Y' AND [lymce_im_nxtrust] != 'N' AND ((([lymce_im_lbstresn] < 10 OR [lymce_im_lbstresn] > 60) AND !([lymce_im_lbstresn] < 5 OR [lymce_im_lbstresn] > 100)) AND ([lymce_im_lborres] != [lymce_im_lbstresn] AND [lymce_im_lborres] < 100 ))","0"
"1140","36","58","ANC value/units out of range (0.175 - 16) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .175 OR [anc_lbstresn] > 16) OR (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8) AND [anc_lborres] != [anc_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1677","38","58","ANC value out of range (.35 - 8.0) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8.0) AND !([anc_lbstresn] < .175 OR [anc_lbstresn] > 16)) AND [anc_lborres] = [anc_lbstresn] AND [anc_lborres] < 1000","0"
"761","31","58","Chemistry date cannot be in the future.","[chem_lbdtc] != '' AND rounddown(datediff('today', [chem_lbdtc], 'd', true)) > 0","1"
"1690","38","59","LYM% value/units out of range (5 - 100) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 5 OR [lymce_lbstresn] > 100) OR (([lymce_lbstresn] < 10 OR [lymce_lbstresn] > 60) AND [lymce_lborres] != [lymce_lbstresn]))","0"
"728","26","59","LYM% value out of range (6 - 70) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 6 OR [lymce_lbstresn] > 70) AND !([lymce_lbstresn] < 2.5 OR [lymce_lbstresn] > 100)) AND [lymce_lborres] = [lymce_lbstresn] AND [lymce_lborres] < 100 AND [cbc_nximport] != 'Y'","0"
"1256","36","59","ANC Imported value/units out of range (0.175 - 16) 10^3/uL","[anc_im_lborres] != '' AND [anc_im_lborresu] != '' AND [anc_im_lbstresn] != '' AND [anc_im_nxtrust] != 'N' AND (([anc_im_lbstresn] < .175 OR [anc_im_lbstresn] > 16) OR (([anc_im_lbstresn] < .35 OR [anc_im_lbstresn] > 8) AND [anc_im_lborres] != [anc_im_lbstresn]))","0"
"762","31","59","INR date cannot be in the future.","[inr_lbdtc] != '' AND rounddown(datediff('today', [inr_lbdtc], 'd', true)) > 0","1"
"356","26","60","LYM abs value/units out of range (0.2 - 10) 10^3/uL","[lym_lborres] != '' AND [lym_lbstresn] != '' AND (([lym_lbstresn] < .2 OR [lym_lbstresn] > 10) OR (([lym_lbstresn] < .4 OR [lym_lbstresn] > 5) AND [lym_lborres] != [lym_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1166","36","60","ANC value out of range (.35 - 8.0) 10^3/uL","[anc_lborres] != '' AND [anc_lbstresn] != '' AND (([anc_lbstresn] < .35 OR [anc_lbstresn] > 8.0) AND !([anc_lbstresn] < .175 OR [anc_lbstresn] > 16)) AND [anc_lborres] = [anc_lbstresn] AND [anc_lborres] < 1000 AND [cbc_nximport] != 'Y'","0"
"1768","38","60","LYM% Imported value/units out of range (5 - 100) %","[lymce_im_lborres] != '' AND [lymce_im_lborresu] != '' AND [lymce_im_lbstresn] != '' AND [lymce_im_nxtrust] != 'N' AND ((([lymce_im_lbstresn] < 10 OR [lymce_im_lbstresn] > 60) AND !([lymce_im_lbstresn] < 5 OR [lymce_im_lbstresn] > 100)) AND ([lymce_im_lborres] != [lymce_im_lbstresn] AND [lymce_im_lborres] < 100 ))","0"
"763","31","60","HCV RNA date cannot be in the future.","[hcv_lbdtc] != '' AND rounddown(datediff('today', [hcv_lbdtc], 'd', true)) > 0","1"
"1034","26","61","LYM abs Imported value/units out of range (0.15 - 10) 10^3/uL","[lym_im_lborres] != '' AND [lym_im_lborresu] != '' AND [lym_im_lbstresn] != '' AND (([lym_im_lbstresn] < .15 OR [lym_im_lbstresn] > 10) OR (([lym_im_lbstresn] < .30 OR [lym_im_lbstresn] > 5) AND [lym_im_lborres] != [lym_im_lbstresn])) AND [cbc_im_nximport] = 'Y' AND [lym_im_nxtrust] != 'N'","0"
"906","31","61","AE start date cannot be in the future.","[ae_aestdtc] != '' AND rounddown(datediff('today', [ae_aestdtc], 'd', true)) > 0","1"
"1689","38","61","LYM% value out of range (6 - 70) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 6 OR [lymce_lbstresn] > 70) AND !([lymce_lbstresn] < 2.5 OR [lymce_lbstresn] > 100)) AND [lymce_lborres] = [lymce_lbstresn] AND [lymce_lborres] < 100","0"
"1179","36","61","LYM% value/units out of range (5 - 100) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 5 OR [lymce_lbstresn] > 100) OR (([lymce_lbstresn] < 10 OR [lymce_lbstresn] > 60) AND [lymce_lborres] != [lymce_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1652","38","62","LYM abs value/units out of range (0.2 - 10) 10^3/uL","[lym_lborres] != '' AND [lym_lbstresn] != '' AND (([lym_lbstresn] < .2 OR [lym_lbstresn] > 10) OR (([lym_lbstresn] < .4 OR [lym_lbstresn] > 5) AND [lym_lborres] != [lym_lbstresn]))","0"
"717","26","62","LYM abs value out of range (0.4 - 5) 10^3/uL","[lym_lborres] != '' AND [lym_lbstresn] != '' AND (([lym_lbstresn] < .4 OR [lym_lbstresn] > 5.0) AND !([lym_lbstresn] < .2 OR [lym_lbstresn] > 10)) AND [lym_lborres] = [lym_lbstresn] AND [lym_lborres] < 1000 AND [cbc_nximport] != 'Y'","0"
"1257","36","62","LYM% Imported value/units out of range (5 - 100) %","[lymce_im_lborres] != '' AND [lymce_im_lborresu] != '' AND [lymce_im_lbstresn] != '' AND [cbc_im_nximport] = 'Y' AND [lymce_im_nxtrust] != 'N' AND ((([lymce_im_lbstresn] < 10 OR [lymce_im_lbstresn] > 60) AND !([lymce_im_lbstresn] < 5 OR [lymce_im_lbstresn] > 100)) AND ([lymce_im_lborres] != [lymce_im_lbstresn] AND [lymce_im_lborres] < 100 ))","0"
"766","31","62","ConMed start date cannot be in the future.","[cm_cmstdtc] != '' AND rounddown(datediff('today', [cm_cmstdtc], 'd', true)) > 0","1"
"364","26","63","GLUC value/units out of range (27 - 1000) mg/dL","[gluc_lborres] != '' AND [gluc_lbstresn] != '' AND (([gluc_lbstresn] < 27 OR [gluc_lbstresn] > 1000) OR (([gluc_lbstresn] < 54 OR [gluc_lbstresn] > 500) AND [gluc_lborres] != [gluc_lbstresn])) AND [chem_nximport] != 'Y'","0"
"889","31","63","SOF start date cannot be in the future.","[sof_exstdtc] != '' AND rounddown(datediff('today', [sof_exstdtc], 'd', true)) > 0","1"
"1178","36","63","LYM% value out of range (6 - 70) %","[lymce_lborres] != '' AND [lymce_lbstresn] != '' AND (([lymce_lbstresn] < 6 OR [lymce_lbstresn] > 70) AND !([lymce_lbstresn] < 2.5 OR [lymce_lbstresn] > 100)) AND [lymce_lborres] = [lymce_lbstresn] AND [lymce_lborres] < 100 AND [cbc_nximport] != 'Y'","0"
"1769","38","63","LYM abs Imported value/units out of range (0.15 - 10) 10^3/uL","[lym_im_lborres] != '' AND [lym_im_lborresu] != '' AND [lym_im_lbstresn] != '' AND (([lym_im_lbstresn] < .15 OR [lym_im_lbstresn] > 10) OR (([lym_im_lbstresn] < .30 OR [lym_im_lbstresn] > 5) AND [lym_im_lborres] != [lym_im_lbstresn])) AND [lym_im_nxtrust] != 'N'","0"
"1141","36","64","LYM abs value/units out of range (0.2 - 10) 10^3/uL","[lym_lborres] != '' AND [lym_lbstresn] != '' AND (([lym_lbstresn] < .2 OR [lym_lbstresn] > 10) OR (([lym_lbstresn] < .4 OR [lym_lbstresn] > 5) AND [lym_lborres] != [lym_lbstresn])) AND [cbc_nximport] != 'Y'","0"
"1678","38","64","LYM abs value out of range (0.4 - 5) 10^3/uL","[lym_lborres] != '' AND [lym_lbstresn] != '' AND (([lym_lbstresn] < .4 OR [lym_lbstresn] > 5.0) AND !([lym_lbstresn] < .2 OR [lym_lbstresn] > 10)) AND [lym_lborres] = [lym_lbstresn] AND [lym_lborres] < 1000","0"
"922","31","64","SOF start date cannot be after SOF stop date.","[sof_exstdtc] != '' AND [sof_exendtc] != '' AND [sof_exstdtc] > [sof_exendtc]","1"
"725","26","64","Clinical: GLUC out of range (54 - 500) mg/dL","[gluc_lborres] != '' AND [gluc_lbstresn] != '' AND (([gluc_lbstresn] < 54 OR [gluc_lbstresn] > 500) AND !([gluc_lbstresn] < 27 OR [gluc_lbstresn] > 1000)) AND [gluc_lborres] = [gluc_lbstresn] AND [chem_nximport] != 'Y'","0"
"1035","26","65","Imported GLUC value/units out of range (27 - 1000) mg/dL","[gluc_im_lborres] != '' AND [gluc_im_lborresu] != '' AND [gluc_im_lbstresn] != '' AND (([gluc_im_lbstresn] < 27 OR [gluc_im_lbstresn] > 1000) OR (([gluc_im_lbstresn] < 54 OR [gluc_im_lbstresn] > 500) AND [gluc_im_lborres] != [gluc_im_lbstresn])) AND [chem_im_nximport] = 'Y' AND [gluc_im_nxtrust] != 'N'","0"
"892","31","65","SOF start date cannot be after EOT date.","[sof_exstdtc] != '' AND [eot_dsstdtc] != '' AND [sof_exstdtc] > [eot_dsstdtc]","1"
